ISIN,Description,Ccy,Price,Issuer,Industry Sector,Maturity,Coupon,Rating,PD 1YR,Outstanding Amount,Callable,Next Call Date,Seniority,Coupon Frequency,Coupon Type,First Coupon Date,Penultimate Coupon Date,Issue date,Bid Price,Ask Price,Años a maturity,Bid-Ask Spread,Precio_modelo_limpio,Cupon_corrido,Precio_modelo_sucio,Diferencia,Spread_implicito_bps,YTM,Modified_Duration,Convexity
DE000A3H25Q2,DWNIGY 1.3 04/07/41,EUR,67.286,DEUTSCHE WOHNEN SE,Financial,2041-04-07,1.3,NR,0.000298165,334300000,Y,2041-01-07,Sr Unsecured,1,FIXED,07/04/2022,07/04/2040,07/04/2021,66.82,67.751,15.268993839835728,0.9310000000000116,81.60941756826519,0.950958904109589,82.56037647237477,14.323417568265185,141.35269014081132,0.04692691012596052,0.9551765174129352,1.824724358834206
XS2314312179,AXASA 1 ⅜ 10/07/41,EUR,90.046,AXA SA,Financial,2041-10-07,1.375,A,6.89119e-06,1000000000,Y,2031-04-07,Subordinated,1,VARIABLE,07/10/2021,07/07/2041,07/04/2021,89.881,90.21,5.514031485284052,0.3289999999999935,95.15980898272427,0.6667808219178082,95.82658980464208,5.113808982724265,103.34748794927853,0.03184344978190901,2.8886332885281933,11.173804824404964
BE6327721237,VGPBB 1 ½ 04/08/29,EUR,94.14957,VGP NV,Financial,2029-04-08,1.5,NR,0.000530973,579900000,Y,2029-01-08,Sr Unsecured,1,FIXED,08/04/2022,08/04/2028,08/04/2021,93.976,94.323,3.271731690622861,0.3469999999999942,98.16448045820664,1.093150684931507,99.25763114313814,4.014910458206643,129.70164335546963,0.03040442579994416,1.9252544806457301,5.590069613938951
XS2328823104,HTHROW 1 ⅛ 10/08/30,EUR,90.654,HEATHROW FUNDING LTD,Industrial,2030-10-08,1.125,BBB+,0.024398591,500000000,Y,2030-07-08,1st lien,1,FIXED,08/10/2022,08/10/2029,08/04/2021,90.496,90.813,4.766598220396989,0.3170000000000073,94.90647448599563,0.261986301369863,95.16846078736549,4.252474485995634,98.22247746428174,0.04039117026636033,1.9186323523568645,5.5288584684184565
XS2329144591,MIZUHO 0.843 04/12/33,EUR,84.054,MIZUHO FINANCIAL GROUP,Financial,2033-04-12,0.843,A,0.000341565,750000000,N,,Sr Unsecured,1,FIXED,12/04/2022,12/04/2032,12/04/2021,83.845,84.262,7.529089664613279,0.4170000000000016,88.97494513474278,0.39724931506849315,89.37219444981127,4.92094513474278,77.808381550214,0.03386429106452026,4.759109289371064,27.472626134575844
XS2332186001,RENEPL 0 ½ 04/16/29,EUR,92.65247,REN FINANCE BV,Utilities,2029-04-16,0.5,BBB,2.07679e-05,300000000,Y,2029-01-16,Sr Unsecured,1,FIXED,16/04/2022,16/04/2028,16/04/2021,92.486,92.819,3.293634496919918,0.3329999999999984,94.98619729755806,0.35342465753424657,95.33962195509231,2.3337272975580703,75.91123034325433,0.03322730052397197,2.8423898030951027,10.925465196681687
FR0014003182,ACAFP 0 ⅜ 04/20/28,EUR,94.556,CREDIT AGRICOLE SA,Financial,2028-04-20,0.375,A-,0.000125365,1000000000,N,,Sr Non Preferred,1,FIXED,20/04/2022,20/04/2027,20/04/2021,94.465,94.647,2.5516769336071183,0.18200000000000216,95.994319040875,0.1684931506849315,96.16281219155994,1.438319040875001,59.28809910699188,0.03425045610246477,4.663167274186326,26.726803226110988
XS2332234413,SGSNVX 0 ⅛ 04/21/27,EUR,96.46597,SGS NEDERLAND HLDG BV,"Consumer, Non-cyclical",2027-04-21,0.125,NR,9.21926e-06,750000000,Y,2027-01-21,Sr Unsecured,1,FIXED,21/04/2022,21/04/2026,21/04/2021,96.371,96.561,1.3059548254620124,0.19000000000001194,97.70454492701886,0.08664383561643836,97.7911887626353,1.2385749270188597,97.63071619079196,0.02510541415255199,0.9755094317072684,1.9032373026996756
XS2333297625,EUROGR 0.741 04/21/33,EUR,81.727,EUROGRID GMBH,Utilities,2033-04-21,0.741,NR,0.009725752,500000000,Y,2033-01-21,Sr Unsecured,1,FIXED,21/04/2022,21/04/2032,21/04/2021,81.56,81.894,7.307323750855578,0.3340000000000032,88.69251980154743,0.5136246575342466,89.20614445908168,6.96551980154743,114.76418902976854,0.035102481900914875,1.922375284011393,5.562082406249057
XS2331921390,ANIMIM 1 ½ 04/22/28,EUR,96.597,ANIMA HOLDING SPA,Financial,2028-04-22,1.5,NR,2.97992e-06,300000000,N,,Sr Unsecured,1,FIXED,22/04/2022,22/04/2027,22/04/2021,96.372,96.822,2.5571526351813825,0.45000000000000284,98.76015293640268,0.6657534246575343,99.42590636106021,2.163152936402682,87.49614268363858,0.03419823483146355,2.885690303185642,11.141703497188496
SK4000018925,TATSK 0 ½ 04/23/28,EUR,95.99524,TATRA BANKA AS,Financial,2028-04-23,0.5,NR,1.14196e-05,300000000,Y,2027-04-23,Sr Preferred,1,VARIABLE,23/04/2022,23/01/2028,23/04/2021,95.73,96.261,1.5578370978781657,0.5309999999999917,97.8333311517138,0.22054794520547946,98.05387909691927,1.8380911517137974,121.78724288713893,0.034960702557355255,6.570371113952707,50.3037208449305
DE000A3E5S00,HOTGR 0 ⅝ 04/26/29,EUR,92.78619,HOCHTIEF AKTIENGESELLSCH,Industrial,2029-04-26,0.625,NR,0.001012461,500000000,Y,2029-01-26,Sr Unsecured,1,FIXED,26/04/2022,26/04/2028,26/04/2021,92.641,92.931,3.3210130047912387,0.28999999999999204,95.32729562762367,0.4246575342465753,95.75195316187025,2.541105627623665,81.89192065758027,0.03972917985877866,12.713772772642505,187.57290035109935
XS2332552541,LOUDRE 1 ⅝ 04/28/28,EUR,97.29318,LOUIS DREYFUS FINANCE BV,"Consumer, Non-cyclical",2028-04-28,1.625,NR,0.009689061,500000000,Y,2028-01-28,Sr Unsecured,1,FIXED,28/04/2022,28/04/2027,28/04/2021,97.17,97.416,2.324435318275154,0.2459999999999951,99.19905895252796,1.0952054794520547,100.29426443198001,1.9058789525279565,84.2330026610905,0.02611589736665271,1.9478507257661086,5.693611559961273
XS2332689681,DNFSDC 0 ⅜ 10/28/28,EUR,93.093,DANFOSS FIN I BV,Industrial,2028-10-28,0.375,BBB,0.007629293,700000000,Y,2028-07-28,Sr Unsecured,1,FIXED,28/10/2021,28/10/2027,28/04/2021,92.938,93.249,2.8227241615331966,0.31099999999999284,95.53099873037043,0.06678082191780821,95.59777955228823,2.437998730370424,91.83490881815054,0.029941328176385226,3.859158422467556,18.69549397475905
XS2332689764,DNFSDC 0 ¾ 04/28/31,EUR,88.058,DANFOSS FIN 2 BV,Industrial,2031-04-28,0.75,BBB,0.007629293,500000000,Y,2031-01-28,Sr Unsecured,1,FIXED,28/04/2022,28/04/2030,28/04/2021,87.874,88.243,5.325119780971937,0.3689999999999998,92.2733527307968,0.5054794520547945,92.7788321828516,4.215352730796795,89.25788547336283,0.036154416556839625,9.185059885783007,95.93743522751852
XS2332590475,NEXIIM 2 ⅛ 04/30/29,EUR,96.633,NEXI SPA,"Consumer, Non-cyclical",2029-04-30,2.125,BB+,0.001578836,1050000000,Y,2029-01-30,Sr Unsecured,2,FIXED,30/10/2021,30/10/2028,29/04/2021,96.351,96.916,3.3319644079397674,0.5649999999999977,100.12331743636003,0.36379076086956524,100.48710819722959,3.49031743636003,109.64545831481149,0.03604129605733509,4.713936469519877,27.087041981606383
XS2337326727,ADRIT 1 ¾ 07/30/31,EUR,92.421,AEROPORTI DI ROMA SPA,Industrial,2031-07-30,1.75,BBB-,0.010770069,500000000,Y,2031-04-30,Sr Unsecured,1,FIXED,30/07/2022,30/07/2030,30/04/2021,92.243,92.598,5.577002053388091,0.355000000000004,97.03426468770866,0.7383561643835617,97.77262085209222,4.61326468770865,90.88066403272289,0.03971453959272406,4.706385707400086,26.966065632703526
XS2338643740,MS 0.406 10/29/27,EUR,97.947,MORGAN STANLEY,Financial,2027-10-29,0.406,A,2.70627e-05,1750000000,Y,2026-10-29,Sr Unsecured,1,VARIABLE,29/10/2021,29/07/2027,30/04/2021,97.897,97.998,1.0759753593429158,0.10099999999999909,98.40097986916392,0.374854794520548,98.77583466368446,0.4539798691639163,42.94852809142912,0.03538562174678299,4.739469957148369,27.294764601782425
XS2338355014,BPPEHX 1 05/04/28,EUR,95.232,BLACKSTONE PP EUR HOLD,Financial,2028-05-04,1.0,NR,0.021241973,550000000,Y,2028-02-04,Sr Unsecured,1,FIXED,04/05/2022,04/05/2027,04/05/2021,95.116,95.347,2.3436002737850785,0.23099999999999454,97.77089246163726,0.6547945205479452,98.42568698218521,2.5388924616372606,112.89578893291437,0.03823242168530281,1.9201795555577983,5.542465408938926
XS2337061670,CCEP 0 ½ 09/06/29,EUR,91.80717,CCEP FINANCE IRELAND DAC,"Consumer, Non-cyclical",2029-09-06,0.5,BBB+,5.8577e-06,700000000,Y,2029-06-06,Sr Unsecured,1,FIXED,06/09/2021,06/09/2028,06/05/2021,91.696,91.918,3.679671457905544,0.2220000000000084,94.19831385904287,0.16027397260273973,94.35858783164561,2.39114385904287,70.30435594314984,0.03157291853533063,1.9375400073033706,5.633506932746288
XS2337061753,CCEP 0 ⅞ 05/06/33,EUR,83.971,CCEP FINANCE IRELAND DAC,"Consumer, Non-cyclical",2033-05-06,0.875,BBB+,5.8577e-06,1000000000,Y,2033-02-06,Sr Unsecured,1,FIXED,06/05/2022,06/05/2032,06/05/2021,83.799,84.143,7.351129363449692,0.3439999999999941,89.50749504366753,0.5681506849315069,90.07564572859904,5.536495043667529,89.45527559291133,0.029929214793635063,4.778159024043961,27.68938263378827
XS2337061837,CCEP 1 ½ 05/06/41,EUR,72.453,CCEP FINANCE IRELAND DAC,"Consumer, Non-cyclical",2041-05-06,1.5,BBB+,5.8577e-06,750000000,Y,2040-11-06,Sr Unsecured,1,FIXED,06/05/2022,06/05/2040,06/05/2021,72.196,72.709,15.099247091033538,0.5130000000000052,84.29612565312377,1.3520547945205479,85.64818044764431,11.843125653123764,113.36583019908021,0.037945113669902844,12.759975284644398,188.67876810414512
XS2338955805,TOYOTA 0 ⅛ 11/05/27,EUR,95.21507,TOYOTA MOTOR CREDIT CORP,"Consumer, Cyclical",2027-11-05,0.125,A+,0.018648239,1000000000,N,,Sr Unsecured,1,FIXED,05/11/2021,05/11/2026,06/05/2021,95.116,95.314,2.0944558521560577,0.1979999999999933,96.27598973066952,0.11301369863013698,96.38900342929966,1.060919730669525,52.90435819970271,0.0363573584002118,2.8649541353711636,11.019671798880777
XS2339398971,KO 0.4 05/06/30,EUR,90.356,COCA-COLA CO/THE,"Consumer, Non-cyclical",2030-05-06,0.4,A+,6.77015e-08,650000000,N,,Sr Unsecured,1,FIXED,06/05/2022,06/05/2029,06/05/2021,90.211,90.501,4.594113620807666,0.29000000000000625,91.99228428069216,0.16219178082191782,92.15447606151407,1.6362842806921662,39.3319469410186,0.02645286487590642,0.9742288557213931,1.8982437266404302
XS2339399359,KO 0.95 05/06/36,EUR,77.961,COCA-COLA CO/THE,"Consumer, Non-cyclical",2036-05-06,0.95,A+,6.77015e-08,500000000,N,,Sr Unsecured,1,FIXED,06/05/2022,06/05/2035,06/05/2021,77.714,78.208,10.595482546201232,0.4939999999999998,84.8986583996981,0.3852054794520548,85.28386387915016,6.937658399698108,84.67795694018044,0.03688026439479891,4.73225737324718,27.213329048138505
XS2342060360,BACR 1.106 05/12/32,EUR,88.754,BARCLAYS PLC,Financial,2032-05-12,1.106,BBB+,0.000347936,1250000000,Y,2031-05-12,Sr Unsecured,1,VARIABLE,12/05/2022,12/05/2031,12/05/2021,88.59,88.919,5.6098562628336754,0.3289999999999935,93.64112153640257,0.43027945205479456,94.07140098845736,4.88712153640256,98.04899120383642,0.036581211307116314,4.7215184737337434,27.13600788625795
FR0014003GX7,NK 1 07/15/31,EUR,86.761,IMERYS SA,Industrial,2031-07-15,1.0,BBB-,0.0010981,300000000,Y,2031-04-15,Sr Unsecured,1,FIXED,15/07/2021,15/07/2030,14/05/2021,86.461,87.06,5.535934291581109,0.5990000000000038,93.19849542073244,0.46301369863013697,93.66150911936258,6.437495420732446,132.3131693604023,0.033358498554028046,2.8880556508994677,11.159921277936657
XS2338570331,EQTSS 0 ⅞ 05/14/31,EUR,87.987,EQT AB,Financial,2031-05-14,0.875,NR,1.27226e-05,500000000,Y,2031-02-14,Sr Unsecured,1,FIXED,14/05/2022,14/05/2030,14/05/2021,87.779,88.195,5.371663244353183,0.4159999999999968,92.81977003581139,0.548972602739726,93.36874263855111,4.832770035811393,101.48643749201527,0.03329111663520376,4.74232612526787,27.35330366164073
XS2342058117,HITTFP 0 ⅝ 09/14/28,EUR,93.9525,ABERTIS FRANCE SAS,"Consumer, Non-cyclical",2028-09-14,0.625,BBB-,0.016819763,600000000,Y,2028-06-14,Sr Unsecured,1,FIXED,14/09/2021,14/09/2027,14/05/2021,93.816,94.089,2.702258726899384,0.27299999999999613,96.38739824985109,0.18664383561643835,96.57404208546752,2.434898249851088,95.11024611981045,0.03011906104827054,0.9707615729218517,1.8847560629234152
AT0000A2RAA0,ERSTBK 0 ⅛ 05/17/28,EUR,94.211,ERSTE GROUP BANK AG,Financial,2028-05-17,0.125,A,0.000194493,500000000,N,,Sr Preferred,1,FIXED,17/05/2022,17/05/2027,17/05/2021,94.075,94.348,2.625598904859685,0.27299999999999613,95.23479016906236,0.046917808219178084,95.28170797728154,1.0237901690623659,41.177691601613084,0.03330446069470856,2.877182947189701,11.104267322863778
DK0030486402,ENXFP 0 ¾ 05/17/31,EUR,89.726,EURONEXT NV,Financial,2031-05-17,0.75,NR,4.25259e-07,600000000,Y,2031-02-17,Sr Unsecured,1,FIXED,17/05/2022,17/05/2030,17/05/2021,89.559,89.892,5.379876796714579,0.3329999999999984,92.17823735362379,0.46438356164383565,92.64262091526763,2.4522373536237865,50.95171205843253,0.03801398709850899,6.472535288727979,49.20880153297808
DK0030486592,ENXFP 1 ½ 05/17/41,EUR,74.11823,EURONEXT NV,Financial,2041-05-17,1.5,NR,4.25259e-07,600000000,Y,2041-02-17,Sr Unsecured,1,FIXED,17/05/2022,17/05/2040,17/05/2021,73.806,74.43,15.381245722108146,0.6240000000000094,83.98559986046133,0.9287671232876713,84.914366983749,9.867369860461338,92.01115045358046,0.03314654035332156,6.662588860910552,51.30723351854828
XS2342227837,SAGAX 1 05/17/29,EUR,92.63473,SAGAX EURO MTN,Financial,2029-05-17,1.0,NR,0.000165974,500000000,Y,2029-02-17,Sr Unsecured,1,FIXED,17/05/2022,17/05/2028,17/05/2021,92.469,92.8,3.381245722108145,0.33100000000000307,96.423361560624,0.6191780821917808,97.04253964281578,3.7886315606239975,119.87638684302655,0.03831686127756136,3.77038901665342,18.026266893321353
XS2343340852,AIB 0 ½ 11/17/27,EUR,97.91,AIB GROUP PLC,Financial,2027-11-17,0.5,BBB+,0.000187645,750000000,Y,2026-11-17,Sr Unsecured,1,VARIABLE,17/11/2021,17/11/2026,17/05/2021,97.845,97.975,1.1279945242984257,0.12999999999999545,98.42828068395987,0.43561643835616437,98.86389712231603,0.5182806839598726,46.77498663684504,0.03476706234134983,4.720525797841868,27.159702889224945
XS2343114687,ERFFP 0 ⅞ 05/19/31,EUR,87.36639,EUROFINS SCIENTIFIC SE,"Consumer, Non-cyclical",2031-05-19,0.875,BBB-,8.83627e-05,750000000,Y,2031-02-19,Sr Unsecured,1,FIXED,19/05/2022,19/05/2030,19/05/2021,87.036,87.697,5.385352498288843,0.6610000000000014,92.79750394402996,0.5369863013698631,93.33449024539982,5.43111394402996,114.18687656063335,0.04219208173161619,0.9595160215941063,1.841341991391563
XS2343822503,VW 0 ⅝ 07/19/29,EUR,91.792,VOLKSWAGEN LEASING GMBH,"Consumer, Cyclical",2029-07-19,0.625,A-,0.013881583,750000000,N,,Sr Unsecured,1,FIXED,19/07/2021,19/07/2028,19/05/2021,91.626,91.958,3.7973990417522243,0.33199999999999363,94.41197376405256,0.1267123287671233,94.53868609281969,2.6199737640525598,74.7247300526411,0.03873593375319388,6.442739107143937,48.8830558949336
XS2343846940,BWA 1 05/19/31,EUR,88.052,BORGWARNER INC,"Consumer, Cyclical",2031-05-19,1.0,BBB,7.49128e-05,1000000000,Y,2031-02-19,Sr Unsecured,1,FIXED,19/05/2022,19/05/2030,19/05/2021,87.823,88.282,5.385352498288843,0.4590000000000032,93.42627092186777,0.6136986301369863,94.03996955200475,5.374270921867762,112.48056838775565,0.03691814784486352,1.9214054040337971,5.55186450991891
XS2343510520,K 0 ½ 05/20/29,EUR,92.03,KELLANOVA,"Consumer, Non-cyclical",2029-05-20,0.5,BBB+,2.94464e-12,300000000,Y,2029-03-20,Sr Unsecured,1,FIXED,20/05/2022,20/05/2028,20/05/2021,91.886,92.173,3.46611909650924,0.28700000000000614,94.63291233047438,0.2671232876712329,94.90003561814562,2.602912330474382,80.91109217233569,0.03476361535309704,2.8694421365564664,11.054021257315286
XS2343850033,MQGAU 0.95 05/21/31,EUR,89.206,MACQUARIE GROUP LTD,Financial,2031-05-21,0.95,A-,0.000126637,705000000,N,,Sr Unsecured,1,FIXED,21/05/2022,21/05/2030,21/05/2021,88.996,89.417,5.634496919917864,0.4210000000000065,92.78787546089056,0.3461643835616438,93.1340398444522,3.581875460890558,71.44434975671261,0.036192160936326864,0.9650719602977668,1.8627277771059485
XS2346206902,AMT 0.45 01/15/27,EUR,97.513,AMERICAN TOWER CORP,Financial,2027-01-15,0.45,BBB,0.000108738,750000000,Y,2026-11-15,Sr Unsecured,1,FIXED,15/01/2022,15/01/2026,21/05/2021,97.439,97.587,1.1225188227241616,0.14800000000001035,98.38085367086477,0.3945205479452055,98.77537421880997,0.8678536708647613,78.88408689401754,0.032467078630009145,4.803559094446913,27.84028192601523
XS2346207892,AMT 0 ⅞ 05/21/29,EUR,93.09839,AMERICAN TOWER CORP,Financial,2029-05-21,0.875,BBB,0.000108738,750000000,Y,2029-02-21,Sr Unsecured,1,FIXED,21/05/2022,21/05/2028,21/05/2021,92.965,93.232,3.3921971252566734,0.2669999999999959,96.00049103421507,0.5321917808219179,96.53268281503699,2.902101034215079,91.3746551853609,0.03186631612285028,2.892268259308953,11.192403504515486
XS2346208197,AMT 1 ¼ 05/21/33,EUR,84.57334,AMERICAN TOWER CORP,Financial,2033-05-21,1.25,BBB,0.000108738,500000000,Y,2033-02-21,Sr Unsecured,1,FIXED,21/05/2022,21/05/2032,21/05/2021,84.351,84.795,7.392197125256674,0.4440000000000026,91.95878266999648,0.7602739726027398,92.71905664259923,7.385442669996479,118.11358242676337,0.03714968346979456,2.8663560839224287,11.021282331168242
XS2343540519,REESM 0 ½ 05/24/33,EUR,82.67,RED ELECTRICA FINANCI SA,Utilities,2033-05-24,0.5,A-,2.7585e-05,600000000,Y,2033-02-24,Sr Unsecured,1,FIXED,24/05/2022,24/05/2032,24/05/2021,82.446,82.894,7.40041067761807,0.4480000000000075,86.89406102980574,0.3,87.19406102980574,4.224061029805739,68.49249510410363,0.032308282158539176,1.9264072130869803,5.587694299867799
XS2345315142,BALDER 1 ⅜ 05/24/30,EUR,91.047,BALDER FINLAND OYJ,Financial,2030-05-24,1.375,NR,0.001221059,500000000,Y,2030-02-24,Sr Unsecured,1,FIXED,24/05/2022,24/05/2029,24/05/2021,90.924,91.171,4.399726214921286,0.2469999999999999,96.43029444985248,0.825,97.25529444985249,5.383294449852485,133.59459459244584,0.031972865426239075,4.76824847030943,27.576505786778522
XS2345798271,BAC 1.102 05/24/32,EUR,89.271,BANK OF AMERICA CORP,Financial,2032-05-24,1.102,A+,0.000123703,1500000000,Y,2031-05-24,Sr Unsecured,1,VARIABLE,24/05/2022,24/02/2032,24/05/2021,89.123,89.42,5.642710472279261,0.29699999999999704,93.57380252124784,0.3924931506849315,93.96629567193277,4.302802521247841,85.6134697228222,0.03519883034929951,4.728222086234608,27.211468262573085
XS2345799089,BAC 0.583 08/24/28,EUR,96.511,BANK OF AMERICA CORP,Financial,2028-08-24,0.583,A+,0.000123703,1000000000,Y,2027-08-24,Sr Unsecured,1,VARIABLE,24/08/2021,24/05/2028,24/05/2021,96.438,96.584,1.894592744695414,0.1460000000000008,97.49624325422263,0.0606958904109589,97.55693914463359,0.9852432542226381,53.706369874206565,0.03340774092037203,3.789180780723848,18.203398908316093
FR0014003MI6,URWFP 1 ⅜ 05/25/33,EUR,84.933,UNIBAIL-RODAMCO-WESTFLD,Financial,2033-05-25,1.375,BBB,0.008889247,600000000,Y,2033-02-25,Sr Unsecured,1,FIXED,25/05/2022,25/05/2032,25/05/2021,84.688,85.177,7.403148528405202,0.4890000000000043,92.78523337839731,0.8212328767123287,93.60646625510964,7.852233378397301,125.07412731558018,0.03559231274123207,6.5402166305717975,49.97523792923749
FR0014003MJ4,URWFP 0 ¾ 10/25/28,EUR,94.42686,UNIBAIL-RODAMCO-WESTFLD,Financial,2028-10-25,0.75,BBB,0.008889247,650000000,Y,2028-07-25,Sr Unsecured,1,FIXED,25/10/2021,25/10/2027,25/05/2021,94.296,94.557,2.8145106091718,0.2609999999999957,96.56099532302964,0.13972602739726028,96.7007213504269,2.134135323029639,79.88830396452391,0.028234283054841196,2.898881495971596,11.252934191525883
XS2345996743,ERICB 1 05/26/29,EUR,93.059,TELEFONAKTIEBOLAGET LM E,Communications,2029-05-26,1.0,BB+,2.87208e-06,500000000,Y,2029-02-26,Sr Unsecured,1,FIXED,26/05/2022,26/05/2028,26/05/2021,92.89,93.228,3.405886379192334,0.33799999999999386,96.38421987427387,0.5945205479452055,96.97874042221908,3.32521987427387,104.24807671019472,0.030327578350463416,0.9705651105651103,1.8839932676925295
XS2346253730,CABKSM 0 ¾ 05/26/28,EUR,97.231,CAIXABANK SA,Financial,2028-05-26,0.75,BBB+,0.000118254,1000000000,Y,2027-05-26,Sr Non Preferred,1,VARIABLE,26/05/2022,28/02/2028,26/05/2021,97.149,97.314,1.648186173853525,0.16499999999999204,98.10287941728943,0.263013698630137,98.36589311591956,0.8718794172894349,54.22914982040661,0.028070716306700914,1.9332005193215405,5.629389610552068
FR0014003N69,AIFP 0 ⅜ 05/27/31,EUR,86.94055,AIR LIQUIDE FINANCE,Basic Materials,2031-05-27,0.375,A,0.010105715,500000000,Y,2031-02-27,Sr Unsecured,1,FIXED,27/05/2022,27/05/2030,27/05/2021,86.759,87.122,5.4072553045859,0.36299999999999955,90.23730861890053,0.2219178082191781,90.4592264271197,3.296758618900526,69.39181900052348,0.03076026397962636,2.899124022321367,11.23582314558415
XS2346225878,MET 0 ½ 05/25/29,EUR,92.42775,MET LIFE GLOB FUNDING I,Financial,2029-05-25,0.5,AA-,0.011569751,600000000,N,,Secured,1,FIXED,25/05/2022,25/05/2028,27/05/2021,92.278,92.578,3.646817248459959,0.29999999999999716,94.2649747940719,0.17671232876712328,94.44168712283903,1.8372247940719006,54.29682172919783,0.03232975915811664,1.9361186093318743,5.625246142472922
XS2345877497,VVOYHT 0 ⅞ 05/28/29,EUR,92.076,KOJAMO OYJ,Financial,2029-05-28,0.875,NR,0.000833013,550000000,Y,2029-02-28,Sr Unsecured,1,FIXED,28/05/2022,28/05/2028,28/05/2021,91.873,92.279,3.4113620807665983,0.4059999999999917,95.96786101298378,0.5154109589041097,96.48327197188789,3.8918610129837816,122.55509009620353,0.031603649038120095,1.9241726791254847,5.581563845277688
XS2347284742,TEFP 1 ⅛ 05/28/28,EUR,95.984,TECHNIP ENERGIES NV,Industrial,2028-05-28,1.125,NR,1.71574e-05,600000000,Y,2028-02-28,Sr Unsecured,1,FIXED,28/05/2022,28/05/2027,28/05/2021,95.781,96.187,2.409308692676249,0.4059999999999917,97.987625967689,0.6626712328767124,98.65029720056572,2.003625967689004,86.32545052231775,0.04542960946476076,0.9565445544554455,1.829954969316733
BE0002799808,KBCBB 0 ¾ 05/31/31,EUR,88.855,KBC GROUP NV,Financial,2031-05-31,0.75,A-,5.40632e-05,700000000,N,,Sr Unsecured,1,FIXED,31/05/2022,31/05/2030,31/05/2021,88.68,89.03,5.661875427789186,0.3499999999999943,91.69147309277713,0.25273972602739725,91.94421281880453,2.8364730927771262,56.491592071854924,0.03888814508903271,0.9625675340768278,1.85307251531749
FR0014003S72,MWDP 1 06/01/31,EUR,88.629,WENDEL SE,Financial,2031-06-01,1.0,NR,6.01261e-05,300000000,Y,2031-03-01,Sr Unsecured,1,FIXED,01/06/2022,01/06/2030,01/06/2021,88.355,88.903,5.412731006160164,0.5480000000000018,93.38469717305694,0.5863013698630137,93.97099854291994,4.75569717305693,98.74218791288665,0.0341669891621017,1.9265363540326448,5.581518096270314
XS2347367018,MRLSM 1 ⅜ 06/01/30,EUR,92.75218,MERLIN PROPERTIES SOCIMI,Financial,2030-06-01,1.375,NR,3.63482e-05,500000000,Y,2030-03-01,Sr Unsecured,1,FIXED,01/06/2022,01/06/2029,01/06/2021,92.578,92.926,4.413415468856948,0.347999999999999,96.41506303798486,0.8061643835616439,97.22122742154652,3.6628830379848694,89.7915138627409,0.028145288000450998,2.9102933081725246,11.312710625105236
XS2348638433,ABNANV 1 06/02/33,EUR,84.386,ABN AMRO BANK NV,Financial,2033-06-02,1.0,BBB+,7.92244e-05,1000000000,N,,Sr Non Preferred,1,FIXED,02/06/2022,02/06/2032,02/06/2021,84.16,84.611,7.668720054757015,0.4510000000000076,89.81925481897201,0.3315068493150685,90.15076166828707,5.433254818972017,84.29672823462847,0.03661635563795699,13.390676164472795,201.54609917560083
FR0014003SA0,BFCM 0 ⅝ 11/03/28,EUR,93.76033,BANQUE FED CRED MUTUEL,Financial,2028-11-03,0.625,A-,1.08678e-05,1500000000,N,,Sr Non Preferred,1,FIXED,03/11/2021,03/11/2027,03/06/2021,93.632,93.889,3.0910335386721424,0.2569999999999908,95.77471781897567,0.5684931506849316,96.3432109696606,2.0143878189756776,69.17876725941348,0.03228876354068755,7.561310401687521,65.39264422880578
XS2344772426,HMSOLN 1 ¾ 06/03/27,EUR,98.755,HAMMERSON IRELAND,Financial,2027-06-03,1.75,BBB+,0.000812072,700000000,Y,2027-03-03,Sr Unsecured,1,FIXED,03/06/2022,03/06/2026,03/06/2021,98.612,98.899,1.4182067077344285,0.28700000000000614,99.75970318013624,1.0164383561643835,100.77614153630063,1.0047031801362465,71.47252046796969,0.033249585875155245,1.9282533991776236,5.591459148807864
XS2345035963,WAB 1 ¼ 12/03/27,EUR,97.01224,WABTEC TRANSPORTATION,Industrial,2027-12-03,1.25,BBB,7.76403e-06,500000000,Y,2027-10-03,Sr Unsecured,1,FIXED,03/12/2021,03/12/2026,03/06/2021,96.891,97.133,2.004106776180698,0.24199999999999022,98.64619007558038,1.2431506849315068,99.88934076051189,1.6339500755803726,83.80856579624826,0.039601080000316286,4.6711202743378575,26.697932974452282
XS2347663507,AZN 0 ⅜ 06/03/29,EUR,92.371,ASTRAZENECA PLC,"Consumer, Non-cyclical",2029-06-03,0.375,A+,1.9238e-05,800000000,Y,2029-03-03,Sr Unsecured,1,FIXED,03/06/2022,03/06/2028,03/06/2021,92.235,92.506,3.4195756331279945,0.2710000000000008,94.31943047134317,0.21780821917808219,94.53723869052125,1.9484304713431726,61.280044622280506,0.04184463224000277,0.9598360149439602,1.8425703511670044
XS2348030425,NOVOB 0 ⅛ 06/04/28,EUR,94.073,NOVO NORDISK FINANCE NL,"Consumer, Non-cyclical",2028-06-04,0.125,AA-,0.030358286,650000000,Y,2028-03-04,Sr Unsecured,1,FIXED,04/06/2022,04/06/2027,04/06/2021,93.99,94.155,2.42299794661191,0.16500000000000625,95.6303158119809,0.07226027397260273,95.70257608595351,1.5573158119809136,67.77318766037442,0.040161630452483374,2.8652836012746308,10.994560988730964
